Phenotype,Timepoint,AL_Mean,AL_SE,1D_Mean,1D_SE,2D_Mean,2D_SE,20_Mean,20_SE,40_Mean,40_SE,Diet_FTestStat,Diet_FTestNumDF,Diet_FTestDenDF,Diet_FTestScaling,Diet_FTestPValue,Diet_PairwiseDifferences
NK_PercLymph,16 months,-3.8344267242592665,0.07245376198469122,-3.94234504697901,0.07266079078054656,-4.077922275178138,0.07202584602844352,-4.1487526102965235,0.07216055966298168,-4.251327371888878,0.06772556007975568,8.808948747299633,4,509.45070375340686,0.9981009961906119,6.984581229794666e-7,AL-20:AL-40:1D-40
NK_PercLymph,28 months,-4.374145294804239,0.11289920602710214,-4.479848031068189,0.09933805711245548,-4.566017885581076,0.09987647870982415,-4.492284485191161,0.09261157009486207,-4.371887971509248,0.08818934809960857,0.7111933259599974,4,473.21725462165466,0.9999927883139571,0.5845634070989352,NA
Neut_PercMyeloid,05 months,-0.05958120839338564,0.050738506395705166,-0.07873117386438311,0.05071669390085202,-0.058904906799229106,0.050559395414714006,-0.14627984038442693,0.05063878921219852,-0.11056165518963636,0.04808803428112573,0.8053859420437092,4,532.4481398117733,0.9980147827546627,0.5220510006095769,NA
Neut_PercMyeloid,16 months,0.12941481124725812,0.04979555706106178,0.017937851521436385,0.05011889520305643,0.07575066037557665,0.04950224460492078,-0.11620139967696559,0.049622417215916134,-0.06848918069739918,0.04811597030817525,4.922157212309477,4,357.2275484925614,0.9962879469749453,7.119221774497359e-4,AL-20:AL-40:2D-20
Neut_PercMyeloid,28 months,0.5178554170722169,0.09675345643816241,0.4053582315039138,0.08754820352420965,0.3731565560318088,0.08793292708292309,0.23268203350708072,0.08301443120842411,0.43337250488211776,0.08021198550405219,1.8877130151732717,4,469.50595679554243,0.999998684958712,0.11141450982168447,NA
Mono_PercMyeloid,05 months,-0.6370527709011238,0.052310703675991874,-0.6465408618845594,0.05228386793448201,-0.6824995610975071,0.05214824915363335,-0.5992121962596421,0.05221680604750144,-0.6070408805103528,0.0492282775184671,0.5805742175142945,4,622.4569986592332,0.9986252234825933,0.6768219243186164,NA
Mono_PercMyeloid,16 months,-0.6693053649754094,0.057590535916393404,-0.6943387123333659,0.05787313826011888,-0.7863669875118825,0.05724659300678636,-0.669638851702437,0.057371949404925265,-0.7616501879429092,0.054737310410234344,1.0387297774207742,4,408.3159638908811,0.9970339603036666,0.3868649301293011,NA
Mono_PercMyeloid,28 months,-0.9218705929175708,0.10190296828933795,-0.8232788456032789,0.0924957859295542,-0.8426973906217546,0.0928904478006222,-0.8425260946261982,0.08787290974916644,-1.225586923607757,0.08502677781797587,5.459932736972549,4,469.25086010315607,0.9999988814277383,2.6474115462151804e-4,1D-40:2D-40:20-40
Eos_PercMyeloid,05 months,-1.8793179323767093,0.060765303319571945,-1.8245270949712455,0.06074050390644207,-1.7778120442055214,0.06054565008009434,-1.7839265959487187,0.06064396461635237,-1.8483189814498904,0.057709821403305835,0.7484379217295868,4,515.5279920629152,0.997878314095114,0.5593536801546373,NA
Eos_PercMyeloid,16 months,-2.2017035242969305,0.0632623773907349,-1.970423232763683,0.06377213137089395,-1.946501861237019,0.06289282234731497,-1.758396626420147,0.06306301836943883,-1.7037698842772198,0.06228252110284906,10.485945972143925,4,322.86513951606827,0.9956708538393144,5.349414168438981e-8,AL-2D:AL-20:AL-40:1D-40:2D-40
